zip_code,lat,lng,zip_population,zip_density,county_name,timezone,state_full
44511,41.06927,-80.69617,18909.0,987.8,Mahoning,America/New_York,Ohio
44512,41.0249,-80.66757,32536.0,738.3,Mahoning,America/New_York,Ohio
44514,40.99838,-80.60868,23917.0,415.6,Mahoning,America/New_York,Ohio
44515,41.1029,-80.76201,27690.0,578.8,Mahoning,America/New_York,Ohio
44601,40.91978,-81.1278,32696.0,153.9,Stark,America/New_York,Ohio
44606,40.73313,-81.79625,8182.0,74.4,Wayne,America/New_York,Ohio
44607,40.69589,-81.02685,15.0,4.3,Carroll,America/New_York,Ohio
44608,40.65241,-81.59714,2692.0,46.9,Stark,America/New_York,Ohio
44609,40.9121,-80.9879,3782.0,54.2,Mahoning,America/New_York,Ohio
44610,40.56078,-81.80139,214.0,314.2,Holmes,America/New_York,Ohio
44611,40.60785,-82.08141,2259.0,32.8,Holmes,America/New_York,Ohio
44612,40.63488,-81.46098,5261.0,76.7,Tuscarawas,America/New_York,Ohio
44613,40.71338,-81.60026,1985.0,381.8,Stark,America/New_York,Ohio
44614,40.88689,-81.58747,13190.0,223.1,Stark,America/New_York,Ohio
44615,40.5669,-81.0739,10041.0,26.9,Carroll,America/New_York,Ohio
44618,40.7722,-81.68925,7846.0,72.0,Wayne,America/New_York,Ohio
44619,40.90536,-80.95381,299.0,206.9,Mahoning,America/New_York,Ohio
44620,40.5811,-81.21592,1461.0,25.2,Carroll,America/New_York,Ohio
44621,40.42878,-81.28955,4566.0,55.0,Tuscarawas,America/New_York,Ohio
44622,40.54883,-81.48375,18661.0,129.6,Tuscarawas,America/New_York,Ohio
44624,40.61249,-81.66157,6601.0,52.2,Holmes,America/New_York,Ohio
44625,40.7623,-80.99919,962.0,19.3,Columbiana,America/New_York,Ohio
44626,40.68994,-81.38404,2658.0,36.3,Stark,America/New_York,Ohio
44627,40.66665,-81.83393,7086.0,57.6,Holmes,America/New_York,Ohio
44628,40.538,-82.1551,1270.0,12.0,Holmes,America/New_York,Ohio
44629,40.35107,-81.44553,2636.0,50.0,Tuscarawas,America/New_York,Ohio
44630,40.92695,-81.40408,0.0,0.0,Stark,America/New_York,Ohio
44632,40.96401,-81.3048,10815.0,150.2,Stark,America/New_York,Ohio
44633,40.63182,-81.93601,2496.0,43.1,Holmes,America/New_York,Ohio
44634,40.83385,-81.04685,1837.0,39.0,Columbiana,America/New_York,Ohio
44637,40.47996,-82.03347,2719.0,20.0,Holmes,America/New_York,Ohio
44638,40.6502,-82.13521,1411.0,19.1,Holmes,America/New_York,Ohio
44639,40.45166,-81.20963,212.0,336.9,Carroll,America/New_York,Ohio
44640,40.98455,-81.14858,110.0,181.8,Stark,America/New_York,Ohio
44641,40.86528,-81.23977,20031.0,140.9,Stark,America/New_York,Ohio
44643,40.64304,-81.2998,3896.0,50.3,Carroll,America/New_York,Ohio
44644,40.68691,-81.17639,4587.0,76.1,Carroll,America/New_York,Ohio
44645,40.90796,-81.71845,2553.0,40.1,Wayne,America/New_York,Ohio
44646,40.81055,-81.49835,47741.0,640.7,Stark,America/New_York,Ohio
44647,40.79537,-81.56575,18117.0,242.1,Stark,America/New_York,Ohio
44651,40.6231,-80.9556,820.0,14.0,Carroll,America/New_York,Ohio
44652,40.90088,-81.33015,615.0,1013.9,Stark,America/New_York,Ohio
44653,40.43711,-81.37105,837.0,552.3,Tuscarawas,America/New_York,Ohio
44654,40.53861,-81.87162,21381.0,51.5,Holmes,America/New_York,Ohio
44656,40.57027,-81.33104,2592.0,24.7,Tuscarawas,America/New_York,Ohio
44657,40.74313,-81.09343,9620.0,58.8,Carroll,America/New_York,Ohio
44659,40.6948,-81.70191,117.0,285.6,Wayne,America/New_York,Ohio
44660,40.62382,-81.77487,48.0,24.9,Holmes,America/New_York,Ohio
44661,40.5874,-82.11662,442.0,258.9,Holmes,America/New_York,Ohio
44662,40.71036,-81.55468,10345.0,69.3,Stark,America/New_York,Ohio
44663,40.46066,-81.44961,24356.0,97.7,Tuscarawas,America/New_York,Ohio
44665,40.83555,-80.98706,104.0,75.4,Columbiana,America/New_York,Ohio
44666,40.84232,-81.63202,3247.0,53.4,Stark,America/New_York,Ohio
44667,40.83386,-81.76495,13287.0,114.7,Wayne,America/New_York,Ohio
44669,40.79613,-81.15619,1753.0,38.1,Stark,America/New_York,Ohio
44670,40.76305,-81.18788,229.0,624.0,Stark,America/New_York,Ohio
44671,40.64511,-81.36565,119.0,51.9,Tuscarawas,America/New_York,Ohio
44672,40.92045,-81.02375,4634.0,568.0,Mahoning,America/New_York,Ohio
44675,40.50245,-81.24975,2215.0,31.2,Carroll,America/New_York,Ohio
44676,40.6891,-82.03266,4914.0,34.1,Wayne,America/New_York,Ohio
44677,40.87254,-81.85983,2734.0,62.1,Wayne,America/New_York,Ohio
44678,40.56478,-81.36408,176.0,22.8,Tuscarawas,America/New_York,Ohio
44680,40.60174,-81.54512,3913.0,83.2,Tuscarawas,America/New_York,Ohio
44681,40.50018,-81.6625,9219.0,63.1,Tuscarawas,America/New_York,Ohio
44682,40.39765,-81.40323,1295.0,1115.5,Tuscarawas,America/New_York,Ohio
44683,40.35505,-81.3218,8050.0,46.4,Tuscarawas,America/New_York,Ohio
44685,40.9596,-81.42361,28794.0,434.8,Summit,America/New_York,Ohio
44687,40.53941,-81.71189,337.0,245.0,Holmes,America/New_York,Ohio
44688,40.68458,-81.25757,2808.0,46.5,Stark,America/New_York,Ohio
44689,40.65071,-81.66209,411.0,58.0,Holmes,America/New_York,Ohio
44690,40.61353,-81.69391,52.0,101.5,Holmes,America/New_York,Ohio
44691,40.80714,-81.97971,44344.0,110.5,Wayne,America/New_York,Ohio
44693,40.2978,-81.18821,72.0,17.5,Harrison,America/New_York,Ohio
44695,40.43868,-81.1754,1273.0,16.8,Carroll,America/New_York,Ohio
44697,40.60807,-81.41175,268.0,66.8,Tuscarawas,America/New_York,Ohio
44699,40.27789,-81.28752,725.0,4.9,Harrison,America/New_York,Ohio
44702,40.79992,-81.37665,963.0,662.0,Stark,America/New_York,Ohio
44703,40.81093,-81.38134,8070.0,2944.1,Stark,America/New_York,Ohio
44704,40.80001,-81.34329,3681.0,692.3,Stark,America/New_York,Ohio
44705,40.83347,-81.3327,16872.0,819.7,Stark,America/New_York,Ohio
44706,40.75382,-81.4198,16496.0,338.5,Stark,America/New_York,Ohio
44707,40.76031,-81.34715,9048.0,228.0,Stark,America/New_York,Ohio
44708,40.81708,-81.43486,24285.0,931.7,Stark,America/New_York,Ohio
44709,40.84218,-81.38634,18614.0,1237.7,Stark,America/New_York,Ohio
44710,40.78962,-81.42659,9067.0,1589.4,Stark,America/New_York,Ohio
44714,40.83606,-81.35905,10210.0,1512.5,Stark,America/New_York,Ohio
44718,40.85122,-81.44806,12508.0,577.2,Stark,America/New_York,Ohio
44720,40.90112,-81.43259,39851.0,448.1,Stark,America/New_York,Ohio
44721,40.89443,-81.32694,14272.0,347.1,Stark,America/New_York,Ohio
44730,40.76706,-81.25814,6040.0,64.4,Stark,America/New_York,Ohio
44802,41.04534,-83.41912,746.0,10.4,Seneca,America/New_York,Ohio
44804,41.10708,-83.53538,1763.0,35.0,Hancock,America/New_York,Ohio
44805,40.87335,-82.32096,30805.0,78.7,Ashland,America/New_York,Ohio
44807,41.06508,-82.87533,2244.0,12.4,Seneca,America/New_York,Ohio
44809,41.13215,-83.29391,103.0,80.6,Seneca,America/New_York,Ohio
44811,41.24445,-82.84474,12690.0,41.4,Huron,America/New_York,Ohio
44813,40.60135,-82.52814,8994.0,50.9,Richland,America/New_York,Ohio
44814,41.32162,-82.4714,2369.0,35.8,Erie,America/New_York,Ohio
44815,41.24697,-83.23947,710.0,240.9,Seneca,America/New_York,Ohio
44817,41.1987,-83.54676,1505.0,18.8,Wood,America/New_York,Ohio
44818,41.0002,-82.99645,1989.0,10.2,Seneca,America/New_York,Ohio
44820,40.81829,-82.97186,17291.0,41.6,Crawford,America/New_York,Ohio
44822,40.55705,-82.39929,3995.0,33.8,Richland,America/New_York,Ohio
44824,41.37952,-82.80422,3642.0,56.0,Erie,America/New_York,Ohio
44825,40.95443,-82.94194,126.0,495.8,Crawford,America/New_York,Ohio
44826,41.23993,-82.47931,1052.0,14.4,Huron,America/New_York,Ohio
44827,40.81921,-82.75923,6993.0,55.7,Crawford,America/New_York,Ohio
44828,41.23367,-82.85957,138.0,314.4,Seneca,America/New_York,Ohio
44830,41.16603,-83.40081,18671.0,60.9,Seneca,America/New_York,Ohio
44833,40.71059,-82.79484,15892.0,67.9,Morrow,America/New_York,Ohio
44836,41.23772,-83.05455,2496.0,27.0,Seneca,America/New_York,Ohio
44837,41.01745,-82.48241,4738.0,27.4,Huron,America/New_York,Ohio
44838,40.77186,-82.25947,217.0,301.1,Ashland,America/New_York,Ohio
44839,41.3725,-82.55656,12447.0,133.2,Erie,America/New_York,Ohio
44840,40.79231,-82.17973,3660.0,29.0,Ashland,America/New_York,Ohio
44841,41.25126,-83.31139,498.0,9.7,Seneca,America/New_York,Ohio
44842,40.64903,-82.22498,5326.0,28.2,Ashland,America/New_York,Ohio
44843,40.6886,-82.40959,2445.0,34.5,Richland,America/New_York,Ohio
44844,40.9926,-83.25839,744.0,15.6,Seneca,America/New_York,Ohio
44846,41.31589,-82.60832,3489.0,60.3,Erie,America/New_York,Ohio
44847,41.23025,-82.70821,3514.0,19.9,Huron,America/New_York,Ohio
44849,40.80863,-83.13186,2195.0,16.8,Wyandot,America/New_York,Ohio
44850,41.03539,-82.68403,155.0,158.0,Huron,America/New_York,Ohio
44851,41.10577,-82.40166,5038.0,25.6,Huron,America/New_York,Ohio
44853,41.05501,-83.30399,1391.0,19.7,Seneca,America/New_York,Ohio
44854,40.94723,-82.85748,1630.0,15.4,Crawford,America/New_York,Ohio
44855,41.10414,-82.58664,1096.0,15.2,Huron,America/New_York,Ohio
44856,40.79398,-82.85627,65.0,629.0,Crawford,America/New_York,Ohio
44857,41.21785,-82.58212,23288.0,110.2,Huron,America/New_York,Ohio
44859,41.02103,-82.32636,1989.0,24.7,Ashland,America/New_York,Ohio
44861,41.24254,-83.14626,31.0,56.2,Seneca,America/New_York,Ohio
44864,40.66748,-82.31871,3336.0,21.6,Ashland,America/New_York,Ohio
44865,40.99165,-82.68168,3287.0,33.1,Huron,America/New_York,Ohio
44866,40.92082,-82.19483,2106.0,29.7,Ashland,America/New_York,Ohio
44867,41.14755,-82.98963,2345.0,14.7,Seneca,America/New_York,Ohio
44870,41.40623,-82.7171,39883.0,253.5,Erie,America/New_York,Ohio
44874,40.96859,-82.36631,264.0,238.8,Ashland,America/New_York,Ohio
44875,40.88645,-82.6489,14144.0,67.0,Richland,America/New_York,Ohio
44878,40.95111,-82.51963,2712.0,18.1,Richland,America/New_York,Ohio
44880,41.03352,-82.21993,3143.0,40.3,Ashland,America/New_York,Ohio
44881,40.8703,-82.87687,205.0,1328.8,Crawford,America/New_York,Ohio
44882,40.94759,-83.13734,2133.0,11.5,Wyandot,America/New_York,Ohio
44883,41.12395,-83.17459,28102.0,65.8,Seneca,America/New_York,Ohio
44887,40.9205,-82.788,1270.0,16.3,Crawford,America/New_York,Ohio
44889,41.24661,-82.38195,7500.0,37.8,Huron,America/New_York,Ohio
44890,41.0818,-82.71248,10382.0,47.3,Huron,America/New_York,Ohio
44901,40.76391,-82.51247,0.0,0.0,Richland,America/New_York,Ohio
44902,40.7589,-82.51095,4636.0,914.1,Richland,America/New_York,Ohio
44903,40.77624,-82.52655,25642.0,86.8,Richland,America/New_York,Ohio
44904,40.66578,-82.61505,13450.0,99.9,Richland,America/New_York,Ohio
44905,40.77753,-82.46915,16245.0,488.9,Richland,America/New_York,Ohio
44906,40.76413,-82.57778,17343.0,343.8,Richland,America/New_York,Ohio
44907,40.72761,-82.52129,16349.0,810.8,Richland,America/New_York,Ohio
45001,39.13713,-84.71045,904.0,410.2,Hamilton,America/New_York,Ohio
45002,39.19871,-84.73422,15413.0,232.1,Hamilton,America/New_York,Ohio
45003,39.58427,-84.77942,839.0,21.3,Preble,America/New_York,Ohio
45005,39.53478,-84.3018,32251.0,339.9,Warren,America/New_York,Ohio
45011,39.42892,-84.50173,75864.0,485.0,Butler,America/New_York,Ohio
45013,39.40649,-84.6501,53998.0,177.2,Butler,America/New_York,Ohio
45014,39.32822,-84.5521,45773.0,782.3,Butler,America/New_York,Ohio
45015,39.36273,-84.53785,11038.0,756.8,Butler,America/New_York,Ohio
45030,39.25621,-84.76287,21640.0,208.1,Hamilton,America/New_York,Ohio
45032,39.50268,-84.00811,683.0,727.4,Warren,America/New_York,Ohio
45033,39.17962,-84.76469,377.0,460.0,Hamilton,America/New_York,Ohio
45034,39.35749,-84.24687,968.0,499.3,Warren,America/New_York,Ohio
45036,39.44487,-84.21832,42204.0,200.8,Warren,America/New_York,Ohio
45039,39.32655,-84.23586,28335.0,703.3,Warren,America/New_York,Ohio
45040,39.35023,-84.30996,59518.0,807.7,Warren,America/New_York,Ohio
45041,39.21114,-84.70292,118.0,253.4,Hamilton,America/New_York,Ohio
45042,39.54867,-84.43755,27652.0,217.1,Butler,America/New_York,Ohio
45044,39.45028,-84.37988,56217.0,574.3,Butler,America/New_York,Ohio
45050,39.44437,-84.36594,12248.0,561.2,Butler,America/New_York,Ohio
45052,39.14505,-84.77849,4236.0,123.3,Hamilton,America/New_York,Ohio
45053,39.35273,-84.78053,3718.0,52.7,Butler,America/New_York,Ohio
45054,39.43844,-84.07418,2693.0,33.4,Warren,America/New_York,Ohio
45055,39.45701,-84.51094,198.0,333.1,Butler,America/New_York,Ohio
45056,39.49029,-84.74115,27376.0,141.5,Butler,America/New_York,Ohio
45062,39.48501,-84.55371,511.0,249.4,Butler,America/New_York,Ohio
45064,39.56806,-84.59785,3373.0,40.6,Butler,America/New_York,Ohio
45065,39.37016,-84.21426,7053.0,927.6,Warren,America/New_York,Ohio
45066,39.54925,-84.22265,27545.0,521.2,Warren,America/New_York,Ohio
45067,39.49017,-84.47948,15471.0,304.9,Butler,America/New_York,Ohio
45068,39.52813,-84.05922,11597.0,63.4,Warren,America/New_York,Ohio
45069,39.34213,-84.4105,56037.0,746.9,Butler,America/New_York,Ohio
45070,39.58968,-84.55804,142.0,136.2,Preble,America/New_York,Ohio
45101,38.69164,-83.74024,2035.0,44.2,Brown,America/New_York,Ohio
45102,39.01718,-84.20602,25448.0,444.0,Clermont,America/New_York,Ohio
45103,39.0946,-84.14006,36938.0,167.2,Clermont,America/New_York,Ohio
45105,38.75015,-83.61235,23.0,718.5,Adams,America/New_York,Ohio
45106,38.94633,-84.06831,11699.0,61.3,Clermont,America/New_York,Ohio
45107,39.28888,-83.96967,9190.0,44.0,Clinton,America/New_York,Ohio
45111,39.20033,-84.28746,265.0,90.5,Hamilton,America/New_York,Ohio
45112,38.79377,-84.14144,11.0,13.4,Clermont,America/New_York,Ohio
45113,39.39991,-83.98561,3877.0,39.7,Clinton,America/New_York,Ohio
45115,38.80818,-83.70728,151.0,12.9,Brown,America/New_York,Ohio
45118,39.17192,-83.93107,3703.0,35.0,Brown,America/New_York,Ohio
45119,38.8781,-83.99927,216.0,6499.4,Brown,America/New_York,Ohio
45120,38.82597,-84.09301,2548.0,25.3,Clermont,America/New_York,Ohio
45121,38.86769,-83.90911,9030.0,32.6,Brown,America/New_York,Ohio
45122,39.22411,-84.12698,10977.0,100.4,Clermont,America/New_York,Ohio
45123,39.3487,-83.38866,8740.0,31.6,Highland,America/New_York,Ohio
45130,38.90886,-83.99897,4206.0,42.8,Brown,America/New_York,Ohio
45131,38.78997,-83.96729,278.0,427.9,Brown,America/New_York,Ohio
45132,39.34395,-83.5996,87.0,220.7,Highland,America/New_York,Ohio
45133,39.15695,-83.57282,23443.0,28.8,Highland,America/New_York,Ohio
45135,39.35124,-83.54859,5291.0,27.3,Highland,America/New_York,Ohio
45140,39.25603,-84.24433,57211.0,501.1,Clermont,America/New_York,Ohio
45142,39.21033,-83.80553,4187.0,26.1,Highland,America/New_York,Ohio
45144,38.70534,-83.6142,4119.0,22.5,Adams,America/New_York,Ohio
45146,39.3154,-83.79945,1324.0,19.7,Clinton,America/New_York,Ohio
45147,39.21114,-84.30192,57.0,109.8,Clermont,America/New_York,Ohio
45148,39.28849,-83.88466,1592.0,25.4,Clinton,America/New_York,Ohio
45150,39.16567,-84.23281,33527.0,401.2,Clermont,America/New_York,Ohio
45152,39.35005,-84.12316,14850.0,117.8,Warren,America/New_York,Ohio
45153,38.86977,-84.18474,2218.0,30.1,Clermont,America/New_York,Ohio
45154,39.06137,-83.91997,8969.0,52.9,Brown,America/New_York,Ohio
45155,39.04057,-83.75181,510.0,408.4,Highland,America/New_York,Ohio
45156,38.80947,-84.21348,52.0,174.0,Clermont,America/New_York,Ohio
45157,38.95599,-84.22824,9415.0,88.3,Clermont,America/New_York,Ohio
45158,39.18229,-84.07769,787.0,116.4,Clermont,America/New_York,Ohio
45159,39.33389,-83.68972,3588.0,25.4,Clinton,America/New_York,Ohio
45160,39.12358,-84.13725,507.0,632.6,Clermont,America/New_York,Ohio
45162,39.26913,-84.07851,2754.0,44.6,Warren,America/New_York,Ohio
45164,39.55365,-83.78532,175.0,391.2,Clinton,America/New_York,Ohio
45166,39.4766,-83.68774,60.0,31.3,Clinton,America/New_York,Ohio
45167,38.77234,-83.79943,3285.0,20.5,Brown,America/New_York,Ohio
45168,38.85266,-83.76783,1667.0,23.3,Brown,America/New_York,Ohio
45169,39.505,-83.65035,4050.0,16.7,Clinton,America/New_York,Ohio
45171,39.01414,-83.7962,5752.0,27.5,Brown,America/New_York,Ohio
45172,39.07447,-83.38688,308.0,269.6,Highland,America/New_York,Ohio
45174,39.1588,-84.31073,2321.0,725.1,Hamilton,America/New_York,Ohio
45176,39.08438,-84.02205,10072.0,73.2,Clermont,America/New_York,Ohio
45177,39.46123,-83.83692,22924.0,52.1,Clinton,America/New_York,Ohio
45202,39.10885,-84.50243,17869.0,2590.1,Hamilton,America/New_York,Ohio
45203,39.10403,-84.53337,2436.0,785.7,Hamilton,America/New_York,Ohio
45204,39.09536,-84.57225,8412.0,1059.3,Hamilton,America/New_York,Ohio
45205,39.11057,-84.57518,18651.0,2572.8,Hamilton,America/New_York,Ohio
45206,39.12736,-84.48451,10299.0,1948.9,Hamilton,America/New_York,Ohio
45207,39.14199,-84.4713,6983.0,2265.7,Hamilton,America/New_York,Ohio
45208,39.13522,-84.43393,17943.0,1605.6,Hamilton,America/New_York,Ohio
45209,39.15336,-84.42762,10570.0,1803.0,Hamilton,America/New_York,Ohio
45211,39.15746,-84.59888,38049.0,1629.6,Hamilton,America/New_York,Ohio
45212,39.16403,-84.45173,21526.0,2270.0,Hamilton,America/New_York,Ohio
45213,39.18111,-84.42006,11139.0,1375.3,Hamilton,America/New_York,Ohio
45214,39.12271,-84.54442,8630.0,1242.0,Hamilton,America/New_York,Ohio
45215,39.23536,-84.46221,30586.0,984.1,Hamilton,America/New_York,Ohio
45216,39.20054,-84.48114,9569.0,1323.9,Hamilton,America/New_York,Ohio
45217,39.16718,-84.49792,6454.0,1147.3,Hamilton,America/New_York,Ohio
45218,39.26623,-84.51975,3836.0,1126.4,Hamilton,America/New_York,Ohio
45219,39.12668,-84.51201,20012.0,4868.3,Hamilton,America/New_York,Ohio
45220,39.14736,-84.52101,14109.0,1882.9,Hamilton,America/New_York,Ohio
45223,39.1696,-84.55354,14182.0,1182.1,Hamilton,America/New_York,Ohio
45224,39.20215,-84.53222,21900.0,1392.1,Hamilton,America/New_York,Ohio
45225,39.14341,-84.55267,9583.0,1264.2,Hamilton,America/New_York,Ohio
45226,39.11149,-84.41989,5796.0,392.4,Hamilton,America/New_York,Ohio
45227,39.15403,-84.38524,18893.0,1263.9,Hamilton,America/New_York,Ohio
45229,39.15342,-84.48612,13529.0,1921.6,Hamilton,America/New_York,Ohio
45230,39.07445,-84.39082,27501.0,772.7,Hamilton,America/New_York,Ohio
45231,39.24617,-84.5383,40463.0,1057.0,Hamilton,America/New_York,Ohio
45232,39.1818,-84.51673,6363.0,608.5,Hamilton,America/New_York,Ohio
45233,39.1191,-84.66559,15981.0,569.8,Hamilton,America/New_York,Ohio
45236,39.20949,-84.39701,24513.0,1374.5,Hamilton,America/New_York,Ohio
45237,39.19298,-84.45244,20903.0,1328.2,Hamilton,America/New_York,Ohio
45238,39.10927,-84.61053,48351.0,1812.1,Hamilton,America/New_York,Ohio
45239,39.20439,-84.57979,29607.0,1827.2,Hamilton,America/New_York,Ohio
45240,39.28434,-84.52605,29600.0,1180.4,Hamilton,America/New_York,Ohio
45241,39.27659,-84.40175,23955.0,529.1,Hamilton,America/New_York,Ohio
45242,39.24348,-84.35621,22623.0,644.6,Hamilton,America/New_York,Ohio
45243,39.18381,-84.34171,16103.0,320.4,Hamilton,America/New_York,Ohio
45244,39.12009,-84.32764,28511.0,507.8,Hamilton,America/New_York,Ohio
45245,39.06065,-84.27748,20045.0,488.7,Clermont,America/New_York,Ohio
45246,39.2906,-84.46612,13527.0,553.7,Hamilton,America/New_York,Ohio
45247,39.22048,-84.65172,23617.0,430.9,Hamilton,America/New_York,Ohio
45248,39.16442,-84.66229,22576.0,765.3,Hamilton,America/New_York,Ohio
45249,39.27617,-84.32777,14490.0,822.3,Hamilton,America/New_York,Ohio
45251,39.26789,-84.59422,20254.0,658.2,Hamilton,America/New_York,Ohio
45252,39.27352,-84.63214,4684.0,159.7,Hamilton,America/New_York,Ohio
45255,39.05862,-84.32675,22313.0,665.5,Hamilton,America/New_York,Ohio
45301,39.71098,-84.02301,224.0,780.0,Greene,America/New_York,Ohio
45302,40.40068,-84.20756,4338.0,32.1,Shelby,America/New_York,Ohio
45303,40.2146,-84.65627,2188.0,27.2,Darke,America/New_York,Ohio
45304,39.98756,-84.53145,7599.0,34.5,Darke,America/New_York,Ohio
45305,39.63628,-84.07769,11498.0,321.0,Greene,America/New_York,Ohio
45306,40.45856,-84.18575,2124.0,26.3,Shelby,America/New_York,Ohio
45307,39.58065,-83.72347,216.0,484.6,Greene,America/New_York,Ohio
45308,40.12535,-84.45699,4385.0,33.3,Darke,America/New_York,Ohio
45309,39.84475,-84.42204,11876.0,69.5,Montgomery,America/New_York,Ohio
45310,40.35299,-84.64264,227.0,505.3,Mercer,America/New_York,Ohio
45311,39.62791,-84.66411,5701.0,25.9,Preble,America/New_York,Ohio
45312,40.06028,-84.07976,1086.0,15.3,Miami,America/New_York,Ohio
45314,39.74608,-83.77363,6536.0,49.1,Greene,America/New_York,Ohio
45315,39.85772,-84.33875,4905.0,174.1,Montgomery,America/New_York,Ohio
45316,39.79754,-83.82517,141.0,420.0,Clark,America/New_York,Ohio
45317,40.17328,-84.01971,1187.0,21.3,Champaign,America/New_York,Ohio
45318,40.12745,-84.35391,5511.0,45.4,Miami,America/New_York,Ohio
45319,39.91608,-83.94324,308.0,335.6,Clark,America/New_York,Ohio
45320,39.74673,-84.68932,15454.0,44.5,Preble,America/New_York,Ohio
45321,39.87134,-84.67775,1272.0,34.8,Preble,America/New_York,Ohio
45322,39.89967,-84.33206,20884.0,381.1,Montgomery,America/New_York,Ohio
45323,39.85131,-83.92794,4961.0,306.0,Clark,America/New_York,Ohio
45324,39.81986,-84.00026,41194.0,479.9,Greene,America/New_York,Ohio
45325,39.69297,-84.4269,2470.0,37.1,Montgomery,America/New_York,Ohio
45326,40.14201,-84.09039,1446.0,23.9,Miami,America/New_York,Ohio
45327,39.63286,-84.39841,9315.0,74.7,Montgomery,America/New_York,Ohio
45328,40.11621,-84.49676,544.0,534.9,Darke,America/New_York,Ohio
45330,39.64821,-84.5282,710.0,295.2,Preble,America/New_York,Ohio
45331,40.09729,-84.64616,22356.0,57.1,Darke,America/New_York,Ohio
45332,39.99967,-84.78776,716.0,20.5,Darke,America/New_York,Ohio
45333,40.2481,-84.33209,1830.0,31.1,Shelby,America/New_York,Ohio
45334,40.44662,-84.04517,1882.0,27.0,Shelby,America/New_York,Ohio
45335,39.63079,-83.73353,7359.0,34.5,Greene,America/New_York,Ohio
45336,40.44256,-84.25988,84.0,62.0,Shelby,America/New_York,Ohio
45337,39.98019,-84.42095,1703.0,31.6,Miami,America/New_York,Ohio
45338,39.85147,-84.54417,4761.0,37.3,Preble,America/New_York,Ohio
45339,40.00826,-84.34315,1057.0,29.2,Miami,America/New_York,Ohio
45340,40.37184,-84.04935,800.0,12.8,Shelby,America/New_York,Ohio
45341,39.87589,-84.02045,3639.0,219.4,Clark,America/New_York,Ohio
45342,39.62943,-84.27545,36152.0,406.9,Montgomery,America/New_York,Ohio
45344,39.95567,-84.00734,16979.0,93.7,Clark,America/New_York,Ohio
45345,39.7392,-84.39926,6110.0,105.5,Montgomery,America/New_York,Ohio
45346,39.97934,-84.70911,1663.0,16.0,Darke,America/New_York,Ohio
45347,39.88378,-84.76208,4095.0,28.6,Preble,America/New_York,Ohio
45348,40.32663,-84.65404,848.0,11.0,Darke,America/New_York,Ohio
45349,39.98916,-83.94052,234.0,452.6,Clark,America/New_York,Ohio
45350,40.32472,-84.57359,69.0,137.2,Darke,America/New_York,Ohio
45351,40.33954,-84.49574,328.0,378.0,Darke,America/New_York,Ohio
45352,40.05006,-84.74432,173.0,452.1,Darke,America/New_York,Ohio
45353,40.29252,-84.04274,242.0,33.2,Shelby,America/New_York,Ohio
45354,39.91033,-84.39983,553.0,237.5,Montgomery,America/New_York,Ohio
45356,40.16252,-84.23097,25237.0,129.0,Miami,America/New_York,Ohio
45358,39.98724,-84.48796,362.0,854.1,Darke,America/New_York,Ohio
45359,40.05067,-84.3511,2160.0,60.5,Miami,America/New_York,Ohio
45360,40.33028,-84.09206,278.0,649.7,Shelby,America/New_York,Ohio
45361,39.96374,-84.41484,253.0,219.1,Miami,America/New_York,Ohio
45362,40.28684,-84.63368,1071.0,13.0,Darke,America/New_York,Ohio
45363,40.23925,-84.39841,1862.0,31.6,Shelby,America/New_York,Ohio
45365,40.2828,-84.15582,28965.0,71.8,Shelby,America/New_York,Ohio
45368,39.84376,-83.65413,3889.0,19.0,Clark,America/New_York,Ohio
45369,39.95304,-83.60304,4120.0,37.1,Clark,America/New_York,Ohio
45370,39.60853,-84.04015,2518.0,58.4,Greene,America/New_York,Ohio
45371,39.93885,-84.16357,22865.0,172.4,Miami,America/New_York,Ohio
45372,40.01471,-83.83862,265.0,462.1,Clark,America/New_York,Ohio
45373,40.03353,-84.19588,37565.0,165.4,Miami,America/New_York,Ohio
45377,39.89636,-84.22774,14888.0,270.6,Montgomery,America/New_York,Ohio
45378,39.90291,-84.48781,539.0,679.1,Preble,America/New_York,Ohio
45380,40.24511,-84.51314,5394.0,30.2,Darke,America/New_York,Ohio
45381,39.73223,-84.52433,5626.0,40.3,Preble,America/New_York,Ohio
45382,39.89621,-84.61626,1154.0,21.8,Preble,America/New_York,Ohio
45383,39.9572,-84.3337,6912.0,113.7,Miami,America/New_York,Ohio
45384,39.71444,-83.88638,1919.0,315.5,Greene,America/New_York,Ohio
45385,39.66813,-83.91457,40617.0,114.3,Greene,America/New_York,Ohio
45387,39.79754,-83.88622,5285.0,71.4,Greene,America/New_York,Ohio
45388,40.32799,-84.47901,841.0,18.6,Darke,America/New_York,Ohio
45389,40.05639,-84.02532,708.0,1360.6,Champaign,America/New_York,Ohio
45390,40.21894,-84.76778,3432.0,24.7,Darke,America/New_York,Ohio
45402,39.75983,-84.20751,9407.0,831.9,Montgomery,America/New_York,Ohio
45403,39.76303,-84.14978,13608.0,1669.6,Montgomery,America/New_York,Ohio
45404,39.79011,-84.15324,9826.0,502.0,Montgomery,America/New_York,Ohio
45405,39.79241,-84.21592,18955.0,1844.4,Montgomery,America/New_York,Ohio
45406,39.78442,-84.24178,19991.0,1549.4,Montgomery,America/New_York,Ohio
